anime_id,title,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,premiered,studio,genre
16794,Computer Haekjeonham Pokpa Daejakjeon,Movie,Unknown,1,Finished Airing,4.71,78,9260.0,11085,217,1,,,"Action, Sci-Fi, Shounen"
28553,Momotarou no Hi Asobi Yameyou! Hi no Youjin,OVA,Unknown,1,Finished Airing,5.83,6,11312.0,13778,62,0,,,"Drama, Fantasy, Historical, Kids"
12359,Pecola,TV,Unknown,26,Finished Airing,5.87,65,7651.0,11182,205,2,Fall 2002,,Kids
562,Sakura Taisen: Le Nouveau Paris,OVA,Unknown,3,Finished Airing,6.54,559,5464.0,7053,1826,0,,,"Adventure, Mecha, Sci-Fi, Shounen"
12981,Kono Shihai kara no Sotsugyou: Ozaki Yutaka,OVA,Unknown,1,Finished Airing,5.55,20,10962.0,9940,400,1,,Toei Animation,"Historical, Slice of Life"
25755,Yowamushi Pedal: Re:RIDE,Movie,Manga,1,Finished Airing,7.47,2449,1747.0,4299,6857,10,,TMS Entertainment,"Sports, Drama, Shounen"
19573,Short Peace Opening,Special,Original,1,Finished Airing,6.27,1883,6527.0,5493,3706,3,,Sunrise,"Fantasy, Sci-Fi, Supernatural"
421,Stratos 4,TV,Original,13,Finished Airing,6.73,3255,4644.0,4036,7996,26,Winter 2003,Studio Fantasia,"Comedy, Military, Sci-Fi, Shounen"
32886,Anitore! EX: Jigoku no Training,Special,Original,5,Finished Airing,5.52,396,8335.0,7104,1780,0,,Rising Force,Sports
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,Movie,Unknown,1,Finished Airing,6.38,69,6077.0,10013,379,0,,Toei Animation,"Action, Sports, Comedy, Shounen"
9990,Midori-ko,Movie,Original,1,Finished Airing,6.06,285,7210.0,7966,1171,2,,,"Dementia, Drama"
4578,Time Bokan Oudou Fukko,OVA,Unknown,2,Finished Airing,6.29,295,6452.0,8580,853,0,,Tatsunoko Production,"Action, Comedy, Mecha, Parody, Sci-Fi"
22137,Toukiden: The Age of Demons - Introduction,Special,Unknown,1,Finished Airing,5.91,255,7556.0,9023,668,1,,Studio 4°C,"Action, Demons"
22995,Shisei Sasshin,Movie,Original,1,Finished Airing,7.29,7,12111.0,13462,78,0,,,Slice of Life
1175,Metal Fighter Miku,TV,Original,13,Finished Airing,6.1,509,7084.0,6905,1953,5,Summer 1994,J.C.Staff,"Sci-Fi, Comedy, Sports, Shounen"
32148,PS3® no Tsukai Kata: feat.Peeping Life,OVA,Original,6,Finished Airing,4.98,42,11834.0,11615,171,0,,,"Slice of Life, Comedy"
10370,Metal Fight Beyblade 4D,TV,Manga,52,Finished Airing,6.88,5884,4003.0,3603,10511,40,Spring 2011,SynergySP,"Adventure, Sports"
9061,RPG Densetsu Hepoi,TV,Unknown,50,Finished Airing,6.65,26,11904.0,10919,231,2,Fall 1990,Studio Gallop,"Adventure, Fantasy"
32768,Revenge of Green Mutant,Music,Music,1,Finished Airing,4.99,64,9056.0,12605,119,0,,,Music
17167,Akai Koudan Zillion Specials,Special,Unknown,3,Finished Airing,6.17,70,6855.0,10044,374,1,,Production I.G,"Sci-Fi, Adventure"
12411,UN-GO: Inga Nikki,ONA,Original,10,Finished Airing,6.26,2202,6561.0,4628,5694,2,,Bones,Parody
37663,God Eater Reso Nantoka Gekijou Episode 0,ONA,Game,1,Finished Airing,6.11,132,7053.0,5385,3908,1,,,"Parody, School"
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,Movie,Original,1,Finished Airing,7.41,1224,2003.0,6014,2932,4,,Toei Animation,"Fantasy, Music, Romance, Shoujo"
33788,Marginal#4: Kiss kara Tsukuru Big Bang,TV,Music,12,Finished Airing,6.83,2685,4199.0,3634,10317,76,Winter 2017,J.C.Staff,"Music, Comedy, School"
20557,11eyes Picture Drama,Special,Visual novel,13,Finished Airing,5.75,1004,7900.0,5712,3370,5,,Doga Kobo,Comedy
34475,Monster Strike: Rain of Memories,ONA,Game,1,Finished Airing,6.56,372,5381.0,7594,1406,0,,,"Action, Game, Fantasy"
30364,Haikyuu!! Movie 2: Shousha to Haisha,Movie,Manga,1,Finished Airing,7.99,4051,567.0,2715,19367,25,,Production I.G,"Comedy, Sports, Drama, School, Shounen"
7377,Winter Sonata Episode 0,Special,Other,1,Finished Airing,6.56,1892,5396.0,5542,3626,2,,"Studio Comet, KeyEast, REALTHING","Drama, Romance"
33396,Hua Jiang Hu Zhi Bu Liang Ren,ONA,Original,54,Finished Airing,7.35,20,10515.0,10801,248,0,,,"Adventure, Historical, Drama, Romance, Martial Arts"
6153,Saint Seiya Recap,Special,Unknown,1,Finished Airing,7.41,2202,1989.0,4959,4779,9,,Toei Animation,"Sci-Fi, Adventure, Fantasy, Shounen"
33280,Gochuumon wa Usagi desu ka??: Dear My Sister,Movie,4-koma manga,1,Finished Airing,7.51,262,1606.0,3456,11600,27,,production doA,"Slice of Life, Comedy"
20267,Wooser no Sono Higurashi: Kakusei-hen,TV,Web manga,12,Finished Airing,6.72,2530,4682.0,4887,4976,7,Winter 2014,"SANZIGEN, LIDENFILMS","Comedy, Fantasy, Slice of Life"
2390,Hoshi no Kirby,TV,Game,100,Finished Airing,6.74,6316,4579.0,3153,14308,133,Fall 2001,Studio Sign,"Action, Adventure, Comedy, Parody, Fantasy"
1915,Mahou Shoujo Lyrical Nanoha StrikerS,TV,Original,26,Finished Airing,7.72,19940,1064.0,1766,40381,572,Spring 2007,Seven Arcs,"Action, Magic, Comedy, Super Power, Drama"
3603,JoJo no Kimyou na Bouken: Phantom Blood,Movie,Manga,1,Finished Airing,7.8,4389,876.0,3040,15282,251,,APPP,"Action, Adventure, Horror, Shounen, Vampire"
2251,Baccano!,TV,Light novel,13,Finished Airing,8.49,221916,107.0,87,482078,17790,Summer 2007,Brain&#039;s Base,"Action, Mystery, Comedy, Historical, Supernatural"
1223,Ame to Shoujo to Watashi no Tegami,ONA,Unknown,1,Finished Airing,5.88,4381,7612.0,4164,7444,3,,,Shoujo
655,Galaxy Angel 4,TV,Game,13,Finished Airing,7.32,2295,2335.0,4638,5669,11,Summer 2004,"Madhouse, feel.","Comedy, Sci-Fi"
10372,Kamisama Dolls,TV,Manga,13,Finished Airing,7.1,24389,3209.0,1443,54975,74,Summer 2011,Brain&#039;s Base,"Action, Seinen, Supernatural"
36914,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,Special,Game,1,Finished Airing,6.54,1712,5445.0,4292,6875,5,,ufotable,"Comedy, School"
15021,Yuki no Taiyou Pilot,Special,Manga,1,Finished Airing,5.45,786,8467.0,7462,1493,0,,Studio Ghibli,"Drama, Shoujo"
6268,Sekishoku Elegy,OVA,Unknown,1,Finished Airing,6.07,58,7181.0,9371,543,1,,Toei Animation,Romance
2713,Rockman.EXE Beast+,TV,Unknown,26,Finished Airing,7.03,1316,3473.0,5315,3990,6,Spring 2006,Xebec,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen"
35385,Yukai na Animal Bus 2nd Season,TV,Original,12,Finished Airing,4.25,4,12794.0,13706,66,0,Summer 2017,TMS Entertainment,"Comedy, Kids"
36597,Detarame Rock & Roll Theory,Music,Original,1,Finished Airing,5.44,129,8473.0,10935,231,0,,,Music
12291,Acchi Kocchi (TV),TV,4-koma manga,12,Finished Airing,7.61,81329,1318.0,459,174661,1784,Spring 2012,AIC,"Slice of Life, Comedy, Romance, School, Seinen"
29311,Shousei Shikisai Gensou,Movie,Unknown,1,Finished Airing,4.74,173,9243.0,10305,332,0,,,Music
6226,Utawarerumono Recaps,Special,Unknown,2,Finished Airing,6.56,903,5394.0,5852,3144,1,,OLM,"Action, Drama, Fantasy"
3363,RD Sennou Chousashitsu,TV,Original,26,Finished Airing,7.19,4338,2871.0,2719,19293,43,Spring 2008,Production I.G,"Action, Sci-Fi"
3720,Jack to Mame no Ki,Movie,Unknown,1,Finished Airing,6.64,470,5012.0,8447,917,5,,,"Fantasy, Kids"
32026,Osomatsu-san Special,Special,Manga,1,Finished Airing,7.55,4142,1503.0,4034,7996,7,,Studio Pierrot,"Comedy, Parody"
29861,Channel 5.5 3rd Season Prologue,ONA,Unknown,1,Finished Airing,5.52,52,8337.0,10863,240,0,,DLE,Comedy
6331,Ten Little Gall Force,OVA,Original,1,Finished Airing,6.29,351,6450.0,8488,892,2,,"Artmic, Animate Film","Action, Military, Sci-Fi, Space, Comedy, Parody, Mecha"
6270,Neko Machi,OVA,Unknown,1,Finished Airing,6.45,92,5807.0,8581,850,2,,Toei Video,"Fantasy, Horror"
1685,Duel Masters,TV,Manga,26,Finished Airing,5.91,8628,7537.0,3003,15680,26,Fall 2002,Studio Hibari,"Action, Adventure, Comedy, Shounen"
28759,Harbor Tale,Movie,Unknown,1,Finished Airing,6.83,12,10350.0,12918,103,0,,,"Adventure, Fantasy"
34078,Ukkari Pénélope (2013),TV,Picture book,13,Finished Airing,6.0,11,12563.0,13255,87,0,,,"Kids, Slice of Life"
6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,Special,Light novel,1,Finished Airing,6.69,2876,4826.0,4772,5306,1,,Nomad,"Comedy, Magic"
28805,Bakemono no Ko,Movie,Original,1,Finished Airing,8.5,90673,102.0,482,166887,1755,,Studio Chizu,"Adventure, Supernatural"
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,Movie,Unknown,1,Finished Airing,7.39,980,2065.0,7089,1790,0,,,"Adventure, Fantasy, Kids, Shounen"
28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,OVA,Unknown,1,Finished Airing,8.17,6,11969.0,13674,68,0,,,"Drama, Kids"
9340,Cheburashka,Movie,Book,1,Finished Airing,7.43,254,1884.0,8872,722,2,,,Comedy
3595,Kujakuou,OVA,Unknown,3,Finished Airing,6.07,368,7172.0,7819,1258,4,,,"Action, Demons, Horror"
28725,Kokoro ga Sakebitagatterunda.,Movie,Original,1,Finished Airing,8.18,59717,334.0,659,126838,1109,,A-1 Pictures,"Drama, Romance, School"
33048,Zegapain ADP,Movie,Original,1,Finished Airing,6.18,90,6845.0,6585,2272,1,,,"Action, Sci-Fi, Romance, Mecha"
34796,Servamp: Hai ni Mamireta Shoukei - All the world&#039;s a stage,Special,Unknown,1,Finished Airing,7.17,574,2940.0,4602,5782,12,,,"Comedy, Drama, Josei"
22393,Sora e,Music,Unknown,1,Finished Airing,5.86,51,7678.0,11841,157,0,,,"Fantasy, Kids, Music"
3646,Glass no Usagi,Movie,Unknown,1,Finished Airing,6.8,452,4313.0,7536,1443,1,,,Historical
845,Kiba,TV,Original,51,Finished Airing,7.4,24016,2029.0,1421,55922,396,Spring 2006,Madhouse,"Adventure, Fantasy, Shounen"
29851,Nekoronde Mite ne.,ONA,Unknown,14,Finished Airing,4.15,20,11444.0,13280,86,0,,,Comedy
6444,Tegamibachi,TV,Manga,25,Finished Airing,7.72,31604,1072.0,998,84496,680,Fall 2009,Studio Pierrot,"Adventure, Supernatural, Fantasy, Shounen"
1823,Shin Hakkenden,TV,Unknown,26,Finished Airing,7.28,1343,2504.0,5626,3487,14,Spring 1999,,"Action, Adventure, Martial Arts, Sci-Fi"
422,Stratos 4 OVA,OVA,Unknown,2,Finished Airing,6.84,1072,4171.0,6451,2427,2,,Studio Fantasia,"Comedy, Military, Sci-Fi, Shounen"
16778,Gold Pencil And Alien Boy,Movie,Unknown,1,Finished Airing,2.66,41,10253.0,12046,145,0,,,"Kids, Adventure, Space"
36318,Quanzhi Fashi 2nd Season,ONA,Novel,12,Finished Airing,6.65,6545,4984.0,3031,15418,29,,,"Action, Magic, Fantasy, School"
31704,One Punch Man: Road to Hero,OVA,Web manga,1,Finished Airing,7.83,87098,832.0,578,143975,252,,Madhouse,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural, Seinen"
16524,Suisei no Gargantia,TV,Original,13,Finished Airing,7.6,119215,1364.0,337,217886,999,Spring 2013,Production I.G,"Action, Sci-Fi, Adventure, Mecha"
8705,Phantom: Requiem for the Phantom Picture Drama,Special,Visual novel,12,Finished Airing,6.78,1299,4416.0,4779,5299,12,,,Comedy
35145,Kobayashi-san Chi no Maid Dragon Specials,Special,Manga,7,Finished Airing,7.35,15113,2239.0,1865,37151,69,,Kyoto Animation,"Slice of Life, Comedy, Fantasy"
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,Special,Manga,2,Finished Airing,7.04,2515,,4861,5017,11,,PrimeTime,"Parody, Yaoi"
337,Psychic Academy,TV,Manga,24,Finished Airing,6.32,3746,6324.0,3910,8576,8,Spring 2002,E&amp;G Films,"Comedy, Romance, Supernatural"
450,InuYasha: Kagami no Naka no Mugenjo,Movie,Manga,1,Finished Airing,7.75,37581,991.0,1278,63813,238,,Sunrise,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural"
29941,Million Doll,TV,Web manga,11,Finished Airing,4.87,3428,9149.0,3800,9241,6,Summer 2015,Asahi Production,Music
230,Air Master,TV,Manga,27,Finished Airing,7.1,10776,3192.0,2288,26191,125,Spring 2003,Toei Animation,"Action, Comedy, Martial Arts, Seinen"
7718,Denshinbashira Elemi no Koi,Movie,Unknown,1,Finished Airing,6.27,524,6504.0,7189,1710,6,,,Fantasy
2366,Touma Kishinden Oni,TV,Game,25,Finished Airing,6.2,56,6764.0,9679,459,0,Fall 1995,J.C.Staff,Supernatural
35056,Tsuki no Mine no Ookami,OVA,Original,1,Finished Airing,7.6,5,12509.0,14003,47,0,,,Kids
6169,Tenjoubito to Akutobito Saigo no Tatakai,Movie,Original,1,Finished Airing,7.25,1972,2630.0,4518,6038,8,,Kyoto Animation,"Action, Fantasy, Magic, Super Power, Supernatural"
36601,Moushin Soloist Life!,Music,Original,1,Finished Airing,5.3,112,8691.0,11193,207,0,,,Music
6862,K-On!: Live House!,Special,4-koma manga,1,Finished Airing,7.87,53859,757.0,985,86062,162,,Kyoto Animation,"Music, Slice of Life, Comedy, School"
36995,Precure Super Stars! Movie,Movie,Original,1,Finished Airing,7.06,18,11820.0,8642,825,2,,,"Action, Fantasy, Magic"
32014,Shimajirou to Ehon no Kuni,Movie,Unknown,1,Finished Airing,6.36,11,12052.0,12973,102,0,,TOHO animation,"Action, Comedy, Fantasy, Kids"
29673,Shin Tenchi Souzou,Movie,Unknown,1,Finished Airing,5.21,78,8817.0,11230,202,0,,,Comedy
10258,Gokicha!!,ONA,Manga,2,Finished Airing,5.67,3828,8060.0,4022,8039,10,,"WAO World, MooGoo",Comedy
2554,Ai Shoujo Pollyanna Story,TV,Novel,51,Finished Airing,6.96,1178,3698.0,5921,3055,13,Winter 1986,Nippon Animation,"Drama, Historical, Slice of Life"
32092,Juicy Jungle,Music,Music,1,Finished Airing,4.92,56,9106.0,12748,112,0,,,"Sci-Fi, Music"
28993,Hand Soap,Movie,Unknown,1,Finished Airing,4.65,153,9289.0,10003,384,0,,,"Dementia, Psychological"
60,Chrno Crusade,TV,Manga,24,Finished Airing,7.76,78792,961.0,485,165433,1911,Fall 2003,Gonzo,"Action, Historical, Demons, Supernatural, Romance"
25839,Bonjour♪Koiaji Pâtisserie,ONA,Game,24,Finished Airing,6.34,14227,6213.0,2052,31530,54,,"Silver Link., Connect","Slice of Life, Comedy, Harem, Romance, Shoujo"
8171,One Piece Recap,OVA,Manga,1,Finished Airing,7.31,5055,2399.0,3371,12339,12,,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
6055,F,TV,Unknown,31,Finished Airing,6.95,283,3736.0,7851,1241,6,Spring 1988,Studio Deen,"Cars, Sports, Shounen"
35628,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,OVA,Manga,1,Finished Airing,5.0,9,10494.0,13131,92,0,,Tatsunoko Production,"Drama, Historical, Music, Romance, Shoujo"
36748,Aurora wo Mita Kyouryuu-tachi,Movie,Original,1,Finished Airing,4.88,8,9672.0,14074,41,0,,pH Studio,Adventure
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,ONA,Radio,2,Finished Airing,3.46,26,11393.0,13416,80,0,,,Comedy
30053,Bab Mook Ja,Movie,Original,1,Finished Airing,5.75,235,7893.0,9697,450,0,,,Slice of Life
34601,Kubbe Gachapin Mukku,ONA,Picture book,1,Finished Airing,4.39,31,10990.0,12941,102,0,,,Fantasy
35530,Mayuge Dance,Music,Original,1,Finished Airing,4.04,28,11199.0,13855,58,0,,Oddjob,Music
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,OVA,Original,0,Currently Airing,8.1,792,441.0,3954,8402,23,,Xebec,"Action, Military, Sci-Fi, Space, Drama"
36157,Gokiburi Taisou,ONA,Original,1,Finished Airing,4.85,130,9166.0,10792,251,4,,,"Dementia, Music, Sports"
6610,Ibara no Ou,Movie,Manga,1,Finished Airing,7.15,24459,3000.0,1559,48449,137,,Sunrise,"Action, Thriller, Mystery, Sci-Fi"
30970,Jidou Bungaku Library,OVA,Unknown,6,Finished Airing,7.38,8,10625.0,13096,94,0,,,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural"
9949,Fuwa Aoyun Manyouji,TV,Unknown,100,Finished Airing,5.83,18,10149.0,12536,120,0,,,"Comedy, Sports"
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,Movie,Game,1,Finished Airing,6.69,290,4793.0,8358,956,4,,Toei Animation,"Action, Adventure, Magic, Fantasy, Shounen"
34690,Eiyuu ni wa Narenai Bokura Dakara,Special,Original,5,Finished Airing,5.69,26,10056.0,12912,103,0,,,School
33272,Nanocore 2016 Xinnian Tebie Ban,Music,Unknown,1,Finished Airing,5.36,72,8594.0,11469,183,1,,,Music
30014,Momokuri,ONA,Web manga,26,Finished Airing,7.23,15829,2689.0,1683,43619,143,,Satelight,"Comedy, Romance, Slice of Life"
31691,San Mao Liu Lang Ji,TV,Unknown,25,Finished Airing,6.37,19,11945.0,13310,85,0,,,"Comedy, Historical, Kids"
109,Bakuretsu Tenshi,TV,Original,24,Finished Airing,6.9,23943,3897.0,1458,53997,242,Spring 2004,Gonzo,"Adventure, Comedy, Mecha, Sci-Fi"
35784,Aozora,Music,Original,1,Finished Airing,4.75,20,9634.0,13828,59,0,,,"Music, Kids"
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,Special,Unknown,1,Finished Airing,7.0,7,12623.0,12882,105,0,,,"Comedy, Slice of Life"
3593,Utawarerumono OVA,OVA,Visual novel,3,Finished Airing,7.28,7138,2509.0,3001,15706,15,,Chaos Project,"Action, Comedy, Fantasy"
347,Wild Arms: Twilight Venom,TV,Game,22,Finished Airing,6.72,2160,4681.0,4717,5437,14,Fall 1999,Bee Train,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy"
33836,Seiren,TV,Original,12,Finished Airing,6.36,37611,6170.0,865,100548,281,Winter 2017,"Studio Gokumi, AXsiZ","Romance, School"
33845,Free! Movie 1: Timeless Medley - Kizuna,Movie,Original,1,Finished Airing,7.7,1564,1103.0,2793,18259,48,,Kyoto Animation,"Slice of Life, Sports, Drama, School"
19947,Ikkyuu-san (1978),TV,Unknown,26,Finished Airing,7.4,35,10561.0,10766,255,0,Spring 1978,Nippon Animation,"Action, Sports, School"
1032,Kumo no You ni Kaze no You ni,Movie,Novel,1,Finished Airing,6.95,2098,3741.0,5049,4568,9,,Studio Pierrot,"Adventure, Historical, Drama, Romance"
2596,Shinreigari: Ghost Hound,TV,Original,22,Finished Airing,7.54,30244,1537.0,910,94629,607,Fall 2007,Production I.G,"Mystery, Psychological, Sci-Fi, Supernatural"
67,Basilisk: Kouga Ninpou Chou,TV,Manga,24,Finished Airing,7.66,54467,1190.0,669,125162,1317,Spring 2005,Gonzo,"Action, Adventure, Historical, Supernatural, Romance, Samurai, Fantasy"
35635,Mon-Soni! D&#039;Artagnan no Idol Sengen,ONA,Game,5,Finished Airing,5.89,286,7597.0,7884,1227,1,,LIDENFILMS,"Action, Game, Music, Fantasy"
35912,Qingwa Wangguo,Movie,Original,1,Finished Airing,4.13,8,11853.0,14030,47,0,,,"Adventure, Kids, Sports"
32829,Nobunaga no Shinobi,TV,4-koma manga,26,Finished Airing,7.09,5764,3238.0,3112,14615,21,Fall 2016,TMS Entertainment,"Comedy, Historical"
1343,Violence Jack: Hell&#039;s Wind-hen,OVA,Unknown,1,Finished Airing,5.61,2328,8182.0,5222,4180,4,,,"Action, Drama, Horror"
35814,Granblue Fantasy The Animation: Kabocha no Lantern,Special,Game,1,Finished Airing,6.7,1386,4755.0,4188,7370,6,,A-1 Pictures,Fantasy
22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,Movie,Unknown,1,Finished Airing,6.0,17,12195.0,12880,105,0,,,"Comedy, Fantasy, Kids, Sci-Fi"
20033,Miss Monochrome: The Animation,TV,Original,13,Finished Airing,6.48,16538,5691.0,1911,35706,48,Fall 2013,"SANZIGEN, LIDENFILMS","Comedy, Music, Slice of Life"
31370,Tonkatsu DJ Agetarou,TV,Manga,12,Finished Airing,7.18,4234,2910.0,3788,9330,64,Spring 2016,Studio Deen,"Music, Comedy, Shounen"
22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,OVA,Unknown,1,Finished Airing,5.94,36,10829.0,12011,146,0,,,"Kids, Fantasy"
36983,Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,Music,Picture book,1,Finished Airing,5.11,50,8935.0,12894,105,0,,Toei Animation,"Comedy, Kids, Music"
26137,Afghanistan Paghman-mura no Monogatari: Boku no Mura ni Circus ga Kita,OVA,Unknown,1,Finished Airing,6.76,29,9541.0,11257,198,4,,Toei Animation,"Historical, Kids"
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,Movie,Unknown,1,Finished Airing,6.5,10,10328.0,12341,131,0,,,"Comedy, Kids"
22577,Pom Pom Purin no Kitakaze to Taiyou,OVA,Unknown,1,Finished Airing,5.58,26,11791.0,12501,124,0,,,"Kids, Fantasy"
10710,Houkago no Pleiades: Manner Movie,Movie,Original,1,Finished Airing,5.26,562,8750.0,6895,1968,1,,Gainax,Magic
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,OVA,Unknown,1,Finished Airing,7.64,3559,1238.0,4104,7700,11,,,"Police, Comedy, Mystery, Shounen"
14367,Tenshi na Konamaiki Specials,Special,Unknown,13,Finished Airing,6.25,134,6599.0,9039,664,2,,TMS Entertainment,Shounen
1676,Cosmo Warrior Zero,TV,Game,13,Finished Airing,6.66,1196,4922.0,5788,3248,8,Summer 2001,Vega Entertainment,"Action, Adventure, Military, Sci-Fi, Space"
35843,Gintama.: Porori-hen,TV,Manga,13,Finished Airing,8.59,23130,71.0,1464,53820,450,Fall 2017,Bandai Namco Pictures,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
7026,Mado,Movie,Original,1,Finished Airing,4.63,341,9302.0,9261,577,0,,,Comedy
1645,Herlock Saga: Nibelung no Yubiwa,OVA,Unknown,6,Finished Airing,6.85,1600,4104.0,5321,3973,4,,"Studio Z5, Studio March","Action, Sci-Fi, Adventure, Space, Drama, Seinen"
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),TV,Unknown,12,Finished Airing,5.43,44,10960.0,10390,315,1,Fall 2014,,"Comedy, Fantasy"
15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,OVA,Game,1,Finished Airing,5.66,108,8090.0,9754,441,0,,,"Action, Fantasy, Shounen"
12793,Yanbo Ninbo Tonbo,TV,Unknown,39,Finished Airing,5.44,16,12739.0,12634,117,0,Spring 1995,,Fantasy
25431,Chain Chronicle: Short Animation,OVA,Game,8,Finished Airing,6.08,1962,7132.0,4291,6873,5,,,"Action, Adventure, Magic, Fantasy, Shounen"
294,Divergence Eve,TV,Original,13,Finished Airing,6.02,2872,7302.0,3868,8896,7,Summer 2003,Radix,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space"
8704,Uchuu Hikoushi no Uta,Music,Unknown,1,Finished Airing,5.67,240,8068.0,9853,416,0,,,"Fantasy, Music, Kids"
2611,Panda Kopanda,Movie,Original,2,Finished Airing,6.87,3172,4046.0,4503,6099,13,,Tokyo Movie Shinsha,"Comedy, Kids"
21255,Takarajima (Movie),Movie,Novel,1,Finished Airing,6.42,76,5941.0,10176,350,0,,Madhouse,"Adventure, Drama, Historical, Mystery, Supernatural"
22733,Dragon Collection,TV,Unknown,51,Finished Airing,6.35,905,6180.0,5495,3699,6,Spring 2014,OLM,"Fantasy, Shounen"
27453,Pororo-wa Noraehaeyo,TV,Unknown,14,Finished Airing,5.65,26,11817.0,13004,99,0,,,"Kids, Music"
1920,Urusei Yatsura Movie 1: Only You,Movie,Manga,1,Finished Airing,7.23,2375,2699.0,4890,4972,7,,Studio Pierrot,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi"
29355,Grasshopper Monogatari,Music,Original,1,Finished Airing,4.23,47,10274.0,12917,104,0,,,"Kids, Music"
8768,Hiyokoi,Special,Manga,1,Finished Airing,7.47,35015,1728.0,1281,63689,156,,Production I.G,"Romance, School, Shoujo"
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Special,Light novel,1,Finished Airing,6.38,2137,6069.0,4693,5518,8,,AIC Plus+,Comedy
32736,Pepsi Nex x 009 Re:Cyborg,Movie,Manga,3,Finished Airing,5.53,96,8329.0,10371,320,0,,,"Action, Comedy"
22729,Aldnoah.Zero,TV,Original,12,Finished Airing,7.57,184307,1419.0,181,323603,3415,Summer 2014,"A-1 Pictures, TROYCA","Action, Military, Sci-Fi, Mecha"
31586,Mochibei,Movie,Unknown,1,Finished Airing,3.16,804,9512.0,7852,1242,4,,,Dementia
34572,Black Clover,TV,Manga,51,Currently Airing,6.61,66803,5147.0,319,225103,1436,Fall 2017,Studio Pierrot,"Action, Comedy, Magic, Fantasy, Shounen"
1797,Animation Seisaku Shinkou Kuromi-chan,OVA,Unknown,1,Finished Airing,6.99,3511,3586.0,4324,6699,4,,Yumeta Company,"Comedy, Parody, Drama"
29369,Tick & Tack,TV,Unknown,18,Finished Airing,4.25,8,12434.0,13512,76,0,Summer 1998,,"Kids, Fantasy"
1230,Innocent Venus,TV,Original,12,Finished Airing,6.91,8590,3877.0,2558,21607,54,Summer 2006,Brain&#039;s Base,"Adventure, Drama, Mecha, Military, Sci-Fi"
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Movie,Unknown,1,Finished Airing,7.36,8418,2200.0,3081,14903,17,,,"Adventure, Comedy, Shounen"
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,TV,Manga,48,Finished Airing,7.86,2200,785.0,4061,7863,114,Winter 1998,Magic Bus,"Comedy, Martial Arts, School, Shounen"
21833,Higenashi Gogejabaru,Music,Original,1,Finished Airing,5.15,105,8886.0,11304,195,0,,,"Comedy, Fantasy, Kids, Music"
34634,Sakana no Iu Koto wo Kiku,Special,Original,1,Finished Airing,5.51,51,8362.0,12695,115,0,,,"Dementia, Drama"
32293,Kerorinpasu,ONA,Original,1,Finished Airing,4.57,101,9332.0,11484,182,0,,,Music
19115,Giovanni no Shima,Movie,Original,1,Finished Airing,7.8,5249,871.0,3013,15566,42,,Production I.G,"Drama, Historical"
2904,Code Geass: Hangyaku no Lelouch R2,TV,Original,25,Finished Airing,8.95,543904,18.0,22,791396,44230,Spring 2008,Sunrise,"Action, Military, Sci-Fi, Super Power, Drama, Mecha"
2691,Gensei Shugoshin P-hyoro Ikka,Movie,Unknown,1,Finished Airing,5.5,16,10213.0,11235,199,0,,,"Adventure, Fantasy"
